id,area,match,key,context,en,zh,status,notes
tut_966a561799bc,tutorial,key,TUTORIAL_TEXT_18,TUTORIAL_TEXT_18,"To defeat the Cultist, you must spend 2 Power.<br><br>Play your other Militia to gain another Power.",要击败邪教徒，必须花费 2 点战力。<br><br>打出另一张民兵以再获得 1 点战力。,draft,
tut_db2a1afc5046,tutorial,key,TUTORIAL_TEXT_19,TUTORIAL_TEXT_19,"When you defeat a monster, it doesn't go into your deck.  Instead, you receive a reward for defeating it and then it is sent to the Void.",击败的怪物不会进入你的牌库。你会获得奖励，然后它被送入虚空区。,draft,pass14
tut_219cc6666778,tutorial,key,TUTORIAL_TEXT_2,TUTORIAL_TEXT_2,"In Ascension, each player starts with a deck of 8 Apprentice cards and 2 Militia cards.<br><br>These cards provide the two basic resources:<br>Runes <sprite=32> and Power <sprite=0>.",每位玩家开局拥有 8 张学徒和 2 张民兵。<br><br>它们提供两种基础资源：<br>符文 <sprite=32> 与战力 <sprite=0>。,draft,
tut_dde5c143f90c,tutorial,key,TUTORIAL_TEXT_20,TUTORIAL_TEXT_20,A card that is sent to the Void is removed from play.  The Cultist is unique in that he can be sent to the Void over and over again.,进入虚空区的卡牌会移出游戏。邪教徒比较特殊，可以被反复送入虚空区。,draft,
tut_498a852c8958,tutorial,key,TUTORIAL_TEXT_21,TUTORIAL_TEXT_21,"When a card can be defeated, it will be surrounded by a red halo.  To defeat it, you must drag it onto the Void.",可以击败的卡牌会带有红色光晕。要击败它，请将它拖到虚空区。,draft,
tut_211f191c1330,tutorial,key,TUTORIAL_TEXT_22,TUTORIAL_TEXT_22,Your reward for defeating the Cultist is<br>1 Honor.   Honor <sprite=64> is the victory condition of the game.  The goal of the game is to end up with more Honor <sprite=64> than your opponents.,击败邪教徒的奖励是 1 点荣誉。荣誉 <sprite=64> 是胜利条件：最终荣誉高于对手即可获胜。,draft,
tut_17a77c31249b,tutorial,key,TUTORIAL_TEXT_23,TUTORIAL_TEXT_23,"Aside from earning Honor from defeating monsters, each card you acquire has an associated Honor amount shown in the bottom left corner.",除了击败怪物获得荣誉外，你获取的每张卡牌左下角也标有荣誉值。,draft,
tut_0bf57eaccb21,tutorial,key,TUTORIAL_TEXT_24,TUTORIAL_TEXT_24,You gain honor both from monster rewards and from cards you buy throughout the game.  The number at the bottom left corner of each card is how much honor it's worth at the end of the game.,荣誉来自怪物奖励和你购入的卡牌。左下角数字是终局计分时该牌提供的荣誉。,draft,
tut_b45ce036176c,tutorial,key,TUTORIAL_TEXT_25,TUTORIAL_TEXT_25,The Honor you were awarded is added to the Honor total from all of the cards in your deck to determine your final score.,你获得的荣誉会与牌库中所有卡牌的荣誉合计，成为最终得分。,draft,
tut_c1cbee46db6e,tutorial,key,TUTORIAL_TEXT_26,TUTORIAL_TEXT_26,The game begins with a pool of Honor based on the number of players.  The depletion of the Honor pool signals that the game will come to a close.,游戏开始时会按人数设置荣誉池。荣誉池耗尽即表示对局即将结束。,draft,
tut_fd35fe2b6682,tutorial,key,TUTORIAL_TEXT_27,TUTORIAL_TEXT_27,"Whenever a player plays a card or earns a reward that grants Honor, that Honor is removed from the Honor pool.",每当有玩家打出卡牌或结算奖励获得荣誉时，就会从荣誉池中扣除相应点数。,draft,
tut_f6967a8a7cd6,tutorial,key,TUTORIAL_TEXT_28,TUTORIAL_TEXT_28,"When the Honor pool is empty, each player up to the player who took the last turn in the first round can complete a turn before the game ends.",荣誉池空后，从首位玩家起到拿取最后荣誉的那名玩家之前，每人还可以完成各自的回合。,draft,
tut_4801db162c5f,tutorial,key,TUTORIAL_TEXT_29,TUTORIAL_TEXT_29,"Since this is a 2 player game, we begin with<br>60 Honor in the Honor pool.",这是 2 人游戏，荣誉池初始为 60 点。,draft,
tut_6724d965ea43,tutorial,key,TUTORIAL_TEXT_3,TUTORIAL_TEXT_3,Each Apprentice provides 1 Rune which can be used to acquire additional cards for your deck.,每张学徒提供 1 点符文，用来获取更多卡牌加入你的牌库。,draft,
tut_03c140d33076,tutorial,key,TUTORIAL_TEXT_30,TUTORIAL_TEXT_30,"In addition to the cards that are always available, players can acquire and defeat cards from the Center Row.",除始终可用的卡牌外，玩家还可以从中央牌列获取或击败卡牌。,draft,
tut_68a899e6d531,tutorial,key,TUTORIAL_TEXT_31,TUTORIAL_TEXT_31,"The Center Row consists of 6 cards that change throughout the game.  When a card is removed from the Center Row (usually by someone acquiring or defeating it), the space is immediately filled by a new card dealt from the Portal Deck.",中央牌列有 6 张牌，会随对局变化。当一张牌离开中央牌列（通常因为被获取或击败），会立刻从传送门牌库补一张新牌。,draft,
tut_45f0a5b31b34,tutorial,key,TUTORIAL_TEXT_32,TUTORIAL_TEXT_32,"You draw five cards to start the game.  At the end of each turn, all of those cards go to your discard pile and you draw five new cards.",开局每人抽五张牌。每回合结束时，这些牌进入你的弃牌堆，然后你再抽五张新牌。,draft,
tut_29ce8bb66257,tutorial,key,TUTORIAL_TEXT_33,TUTORIAL_TEXT_33,"You begin this game with 5 Apprentices, so you will have<br>5 Runes to spend.",本局你开场有 5 张学徒，因此会有<br>5 点符文可以花费。,draft,
tut_85f5b7d098f1,tutorial,key,TUTORIAL_TEXT_34,TUTORIAL_TEXT_34,You may spend your Runes however you wish.  There is no limit to the number of cards you can acquire on your turn as long as you have Runes to purchase them.,符文可以任意花费。只要符文够，回合中获取卡牌的数量没有上限。,draft,
tut_c4a4d447b795,tutorial,key,TUTORIAL_TEXT_35,TUTORIAL_TEXT_35,"The more expensive a card is, the better this card will generally be once it is added to your deck.",卡牌越贵，加入牌库后通常也越强。,draft,
tut_3d076c8b6846,tutorial,key,TUTORIAL_TEXT_36,TUTORIAL_TEXT_36,"With 5 runes, you can afford to acquire Snapdragon, which is an excellent card for your deck.  Drag the Snapdragon from the Center Row to acquire it.",5 点符文刚好可以获取金鱼草，这是一张很适合加入牌库的牌。把中央牌列的金鱼草拖过来获取它。,draft,
tut_d75e2e3d4c45,tutorial,key,TUTORIAL_TEXT_37,TUTORIAL_TEXT_37,"When you acquire the Snapdragon, the space in the Center Row is immediately filled with another card from the Portal Deck.",获取金鱼草后，中央牌列空出的位置会立刻从传送门牌库补一张新牌。,draft,
tut_b4ce38649086,tutorial,key,TUTORIAL_TEXT_38,TUTORIAL_TEXT_38,"You've used all of your available resources for this turn.  With nothing left to do, you must end your turn and allow your opponent to take a turn.",你本回合的资源已经用完。没有其他行动时，必须结束回合，让对手行动。,draft,
tut_6ad9bb617183,tutorial,key,TUTORIAL_TEXT_39,TUTORIAL_TEXT_39,"At the end of your turn, any cards left in your hand and all of the Hero cards you played this turn go to your discard pile.  Then you draw 5 new cards.",回合结束时，留在手牌中的卡牌和本回合打出的英雄都会进入弃牌堆，然后你再抽 5 张新牌。,draft,
tut_ef8a7e8dd19a,tutorial,key,TUTORIAL_TEXT_4,TUTORIAL_TEXT_4,Each Militia provides       1 Power which is used to defeat monsters and earn rewards.,每张民兵提供 1 点战力，用来击败怪物并获得奖励。,draft,
tut_32e23696c3dc,tutorial,key,TUTORIAL_TEXT_40,TUTORIAL_TEXT_40,Your opponent has 4 Apprentices and 1 Militia.,对手有 4 张学徒和 1 张民兵。,draft,
tut_7a0fc5a7c3f5,tutorial,key,TUTORIAL_TEXT_41,TUTORIAL_TEXT_41,He uses 4 Runes to acquire Demon Slayer.,他用 4 点符文获取了恶魔杀手。,draft,
tut_6f2f1f4e75df,tutorial,key,TUTORIAL_TEXT_42,TUTORIAL_TEXT_42,"Since there is nothing your opponent can defeat for 1 Power, his Militia card will be sent to his discard pile without being used.",对手只剩 1 点战力，没有能击败的目标，所以那张民兵会未被使用地进入弃牌堆。,draft,
tut_1340e19a50d8,tutorial,key,TUTORIAL_TEXT_43,TUTORIAL_TEXT_43,Now it's your turn again.<br><br>Your hand contains 3 Runes and 2 Power.,现在又轮到你了。<br><br>你的手牌提供 3 点符文和 2 点战力。,draft,
tut_0ed4489b270e,tutorial,key,TUTORIAL_TEXT_44,TUTORIAL_TEXT_44,"For 3 Runes, you can acquire Wolf Shaman.<br><br>Wolf Shaman complements your Snapdragon.",花费 3 点符文可以获取狼萨满。<br><br>狼萨满与金鱼草搭配很好。,draft,
tut_978d4deaaf0c,tutorial,key,TUTORIAL_TEXT_45,TUTORIAL_TEXT_45,"Wolf Shaman is a Lifebound Hero.  When Snapdragon is in play, it will award you additional Honor <sprite=64> for playing Lifebound Heroes.",狼萨满是命约英雄。金鱼草在战场时，打出命约英雄会额外获得荣誉 <sprite=64>。,draft,
tut_d4feaceeae28,tutorial,key,TUTORIAL_TEXT_46,TUTORIAL_TEXT_46,You need 3 Runes to acquire the Wolf Shaman.,获取狼萨满需要 3 点符文。,draft,
tut_b991ca5a2692,tutorial,key,TUTORIAL_TEXT_47,TUTORIAL_TEXT_47,Now you can acquire the Wolf Shaman.,现在可以获取狼萨满了。,draft,
tut_42fd44faf7fd,tutorial,key,TUTORIAL_TEXT_48,TUTORIAL_TEXT_48,"You still have 2 Power left, which you can<br>use to defeat the Cultist.",你还剩 2 点战力，可以<br>用来击败邪教徒。,draft,
tut_8423e37f9ec5,tutorial,key,TUTORIAL_TEXT_49,TUTORIAL_TEXT_49,Defeating the Cultist will award you 1 Honor.,击败邪教徒会获得 1 点荣誉。,draft,
tut_6a413d5f62dc,tutorial,key,TUTORIAL_TEXT_5,TUTORIAL_TEXT_5,Apprentices and Militia are both Heroes.  Heroes can be played from your hand to gain their effect.,学徒与民兵都是英雄。英雄可以从手牌打出以结算其效果。,draft,
tut_e1d0a1d9d9a1,tutorial,key,TUTORIAL_TEXT_50,TUTORIAL_TEXT_50,You're done with your turn.<br><br>All of the cards you played this turn will go into your discard pile and you will draw a new hand of 5 cards.,你的回合结束了。<br><br>本回合打出的卡牌会进入弃牌堆，然后你再抽 5 张新手牌。,draft,
tut_0763a43a1e9a,tutorial,key,TUTORIAL_TEXT_51,TUTORIAL_TEXT_51,"Because there are no cards left in your deck to draw, your discard pile is shuffled and that becomes your new deck.  The cards you've acquired during the last couple of turns will now become available for play.",牌库抽空后，弃牌堆会洗牌成为新的牌库。最近几回合获取的卡牌现在可以打出了。,draft,
tut_242c0bd889fc,tutorial,key,TUTORIAL_TEXT_52,TUTORIAL_TEXT_52,Your opponent once again drew 4 Apprentices and 1 Militia.,对手再次抽到 4 张学徒和 1 张民兵。,draft,
tut_41ef26f55f51,tutorial,key,TUTORIAL_TEXT_53,TUTORIAL_TEXT_53,He acquires 2 Heavy Infantry with his 4 Runes.  His 1 Power will again go to waste as there is nothing he can defeat.,他用 4 点符文获取了 2 张重装步兵。剩下的 1 点战力再次浪费，因为没有能击败的目标。,draft,
tut_fb458788a64b,tutorial,key,TUTORIAL_TEXT_54,TUTORIAL_TEXT_54,"The Snapdragon you've just drawn is a Construct.  Unlike Hero cards, which go into your discard pile at the end of your turn, Constructs stay in play and have unique effects each turn.",你刚抽到的金鱼草是神器。英雄在回合结束时进入弃牌堆，神器则会留在战场并在每回合产生效果。,draft,
tut_7aff9261fb9c,tutorial,key,TUTORIAL_TEXT_55,TUTORIAL_TEXT_55,Snapdragon gives you 1 Rune each turn.<br><br>Put Snapdragon into play by dragging it to the Action Area.,金鱼草每回合提供 1 点符文。<br><br>把它拖到行动区以进入战场。,draft,
tut_889421c0c31d,tutorial,key,TUTORIAL_TEXT_56,TUTORIAL_TEXT_56,Constructs that provide a fixed number of Runes or Power will trigger automatically<br>when they are in play.,提供固定符文或战力的神器在战场上会自动触发。,draft,
tut_2d956132892d,tutorial,key,TUTORIAL_TEXT_57,TUTORIAL_TEXT_57,"The Rune you gained from the Snapdragon has already been added to your Rune count,<br>so you have 1 Rune from Snapdragon and<br>3 Runes from your Apprentices.",金鱼草提供的符文已经计入你的符文总数：<br>金鱼草 1 点，外加学徒的 3 点。,draft,
tut_1e31b9a3feff,tutorial,key,TUTORIAL_TEXT_58,TUTORIAL_TEXT_58,"First, spend 1 Rune to acquire the Arha Initiate.  You can acquire as many cards as you have Runes for, so if a good card replaces the Arha Initiate in the Center Row, you may be able to acquire that as well.",先花 1 点符文获取亚哈新兵。符文够就可以继续获取；如果中央牌列补出更好的牌，你也可以再拿。,draft,
tut_c6f6b4f96824,tutorial,key,TUTORIAL_TEXT_59,TUTORIAL_TEXT_59,"Emri, One with the Void is a good card, but you cannot afford it this turn.",与虚空合一的艾姆瑞很强，但本回合买不起。,draft,
tut_169fb7a8f0ca,tutorial,key,TUTORIAL_TEXT_6,TUTORIAL_TEXT_6,Cards that can be played from your hand will be<br>surrounded by a white halo.<br><br>Try playing an Apprentice now.,可从手牌打出的卡牌会带有白色光晕。<br><br>现在试着打出一张学徒。,draft,
tut_29b8af8ffc7f,tutorial,key,TUTORIAL_TEXT_60,TUTORIAL_TEXT_60,You do not have enough Runes to acquire anything in the center row.<br>This is when the always available cards come in handy.,你的符文不够获取中央牌列的任何牌。<br>这时始终可用的卡牌就派上用场了。,draft,
tut_fbc64abc497c,tutorial,key,TUTORIAL_TEXT_61,TUTORIAL_TEXT_61,Use your remaining 3 Runes to<br>acquire a Mystic.,用剩下的 3 点符文<br>获取一张秘教士。,draft,
tut_dc958d06f6aa,tutorial,key,TUTORIAL_TEXT_62,TUTORIAL_TEXT_62,"You still have 1 Power remaining, but since there is nothing you can defeat for 1 Power, you must end your turn.",你还剩 1 点战力，但没有能用 1 战力击败的目标，所以必须结束回合。,draft,
tut_1b646b85295a,tutorial,key,TUTORIAL_TEXT_63,TUTORIAL_TEXT_63,"Your opponent has drawn a Demon Slayer, a Militia,<br>and 3 Apprentices, so he has 4 Power and 3 Runes.",对手抽到恶魔杀手、民兵<br>和 3 张学徒，因此有 4 点战力和 3 点符文。,draft,
tut_282be7237b02,tutorial,key,TUTORIAL_TEXT_64,TUTORIAL_TEXT_64,"He defeats the Mistake of Creation, which rewards him with 4 Honor and allows him to banish any card from the Center Row and another card from his discard pile as a reward.",他击败了造物之误，获得 4 点荣誉，并可以放逐中央牌列一张牌，再从弃牌堆放逐一张牌。,draft,
tut_985ab1cf225c,tutorial,key,TUTORIAL_TEXT_65,TUTORIAL_TEXT_65,Banishing a card means you send that card to the Void without having to actually defeat it.  Monsters do not grant their reward when banished.,放逐是把卡牌送入虚空区而不必击败它。怪物被放逐时不会结算奖励。,draft,
tut_0e111ec0d1d0,tutorial,key,TUTORIAL_TEXT_66,TUTORIAL_TEXT_66,"You should banish cards that you don't want your opponent to acquire or defeat, and then you will have access to a new card from the Portal Deck.",你应该放逐不想让对手获取或击败的牌，然后传送门牌库会补出一张新牌。,draft,
tut_94ee3b97d861,tutorial,key,TUTORIAL_TEXT_67,TUTORIAL_TEXT_67,"Your opponent has chosen to banish Master Dhartha.  Since his deck is mostly based on Power cards, he chose to banish Master Dhartha to prevent you from acquiring it.",对手选择放逐达萨大师。他的牌库偏战力，因此放逐达萨大师以阻止你获取。,draft,
tut_3b97cac33580,tutorial,key,TUTORIAL_TEXT_68,TUTORIAL_TEXT_68,"Banishing Master Dhartha not only eliminated a card that you could have used, but also it was replaced by a card that your opponent wants for his deck.",放逐达萨大师不但拿走了你本可能使用的牌，补出的新牌还正是对手想要的。,draft,
tut_249beb76982d,tutorial,key,TUTORIAL_TEXT_69,TUTORIAL_TEXT_69,Your opponent can now spend 3 Runes to acquire<br>the Shadow Star.,对手现在可以花 3 点符文获取<br>暗影之星。,draft,
tut_c18b025477e6,tutorial,key,TUTORIAL_TEXT_7,TUTORIAL_TEXT_7,The cards in the upper left corner of the play area are always available during the course of the game.,游戏区左上角的卡牌在整局中始终可用。,draft,
tut_1d5d8cf6a41c,tutorial,key,TUTORIAL_TEXT_70,TUTORIAL_TEXT_70,Your opponent is out of resources and ends his turn.,对手资源用尽，结束了回合。,draft,
tut_8e1d80cd02c0,tutorial,key,TUTORIAL_TEXT_71,TUTORIAL_TEXT_71,"Playing your Wolf Shaman gives you a Rune and allows you to draw an additional card from your deck.  Because Wolf Shaman is a Lifebound Hero, your Snapdragon gains you 1 Honor when Wolf Shaman is played.",打出狼萨满获得 1 点符文并额外抽一张牌。因为狼萨满是命约英雄，金鱼草还会让你获得 1 点荣誉。,draft,
tut_3b1cf4260ac1,tutorial,key,TUTORIAL_TEXT_72,TUTORIAL_TEXT_72,"With the additional resources you've gained this turn,<br>you have 6 Runes and 1 Power.",加上本回合额外获得的资源，<br>你现在有 6 点符文和 1 点战力。,draft,
tut_3a2220bdfa4d,tutorial,key,TUTORIAL_TEXT_73,TUTORIAL_TEXT_73,"You have enough Runes to acquire Emri, One with the Void!",符文够了，可以获取与虚空合一的艾姆瑞！,draft,
tut_a41521d6a78a,tutorial,key,TUTORIAL_TEXT_74,TUTORIAL_TEXT_74,"There is nothing you can defeat for 1 Power,<br>so your turn is now over.",没有能用 1 点战力击败的目标，<br>你的回合结束。,draft,
tut_bd724a427c2e,tutorial,key,TUTORIAL_TEXT_75,TUTORIAL_TEXT_75,"Your opponent has drawn a Heavy Infantry, a Militia, and<br>3 Apprentices, which gives him 3 Runes and 3 Power.",对手抽到重装步兵、民兵和<br>3 张学徒，共 3 点符文和 3 点战力。,draft,
tut_90de8b23491c,tutorial,key,TUTORIAL_TEXT_76,TUTORIAL_TEXT_76,He begins by spending 3 Power to defeat Samael's Trickster.,他先花 3 点战力击败萨麦尔的诡术师。,draft,
tut_57be8fb914e2,tutorial,key,TUTORIAL_TEXT_77,TUTORIAL_TEXT_77,"Defeating Samael's Trickster rewards your opponent with<br>1 Honor and 1 Rune, giving him a total of 4 Runes.",击败萨麦尔的诡术师让对手获得<br>1 点荣誉和 1 点符文，符文总数来到 4 点。,draft,
tut_26169d2e9313,tutorial,key,TUTORIAL_TEXT_78,TUTORIAL_TEXT_78,He uses those 4 Runes to acquire the Druids of the Stone Circle that was just revealed in the Center Row.,他用这 4 点符文获取刚在中央牌列亮出的石环德鲁伊。,draft,
tut_88ccf76867d0,tutorial,key,TUTORIAL_TEXT_79,TUTORIAL_TEXT_79,Now your opponent is out of resources and ends his turn.,对手资源用尽，结束了回合。,draft,
tut_e905e5bc2914,tutorial,key,TUTORIAL_TEXT_8,TUTORIAL_TEXT_8,These cards can always be purchased to add to your deck or defeated for rewards during your turn.,你的回合中可以随时获取这些卡牌加入牌库，或击败它们以获得奖励。,draft,
tut_32ae3e88affc,tutorial,key,TUTORIAL_TEXT_80,TUTORIAL_TEXT_80,The first thing you should do this turn is play your Arha Initiate which allows you to draw an additional card from your deck.,本回合应先打出亚哈新兵，它让你从牌库额外抽一张牌。,draft,
tut_db1430e0eb2d,tutorial,key,TUTORIAL_TEXT_81,TUTORIAL_TEXT_81,You generally want to play cards that add additional cards or resources early in your turn so you have more options.,通常要尽早打出能额外抽牌或产生资源的卡牌，以便有更多选择。,draft,
tut_7d970b5fc5b4,tutorial,key,TUTORIAL_TEXT_82,TUTORIAL_TEXT_82,The Arha Initiate has drawn Emri into your hand.<br>This is fortuitous as you now have 5 Power.,亚哈新兵抽到了艾姆瑞。<br>运气不错，你现在有 5 点战力。,draft,
tut_c2a0555e1308,tutorial,key,TUTORIAL_TEXT_83,TUTORIAL_TEXT_83,"You have enough Power to defeat the Wind Tyrant.<br><br>Play Emri, One with the Void from your hand.",战力足够击败风之暴君。<br><br>从手牌打出与虚空合一的艾姆瑞。,draft,
tut_c8c35fd7fcaa,tutorial,key,TUTORIAL_TEXT_84,TUTORIAL_TEXT_84,Now defeat the Wind Tyrant to earn a reward of<br>3 Honor and 3 Runes.,现在击败风之暴君，获得<br>3 点荣誉和 3 点符文。,draft,
tut_4d08ae5e4811,tutorial,key,TUTORIAL_TEXT_85,TUTORIAL_TEXT_85,You need 7 Runes to acquire the Muramasa.,获取村正需要 7 点符文。,draft,
tut_b067c8703b23,tutorial,key,TUTORIAL_TEXT_86,TUTORIAL_TEXT_86,You now have enough Runes to acquire Muramasa!,你现在有足够的符文获取村正了！,draft,
tut_6b0448ec5424,tutorial,key,TUTORIAL_TEXT_87,TUTORIAL_TEXT_87,"You should now have enough knowledge to play through a game of Ascension!<br><br>Remember, the player with the most Honor at the end of the game is the winner.",你已经掌握足够知识来完整进行一局创升纪元！<br><br>记住：终局荣誉最高的玩家获胜。,draft,
tut_26b23ca85a11,tutorial,key,TUTORIAL_TEXT_88,TUTORIAL_TEXT_88,"If you still need help, a detailed version of the rules, including a visual guide to the interface, is available by pressing the Menu button in bottom right corner.",若仍需帮助，可点击右下角菜单，查看详细规则与界面图解。,draft,pass14
tut_36b6cc3724e2,tutorial,key,TUTORIAL_TEXT_89,TUTORIAL_TEXT_89,"You may finish this game against the computer opponent, or you may use the Menu button to start a new game at any time.",你可以继续完成这局对电脑的教程，或随时通过菜单开始新对局。,draft,pass14
tut_cf47d09596a3,tutorial,key,TUTORIAL_TEXT_9,TUTORIAL_TEXT_9,You can get a closer view of any card by double tapping it.  A single tap will then return it to the play field so you can resume play.,右键点击任意卡牌可查看大图。左键点击即可回到牌局继续游戏。,draft,
